137	0.000175679	0.000645927	0.000564837	0.673853	0.00709114	0.00101986	0.00583195	22.3725
138	0.000153176	0.000546368	0.000469654	0.667331	0.00704077	0.00101302	0.00577588	22.2625
139	0.00013382	0.000463321	0.000391422	0.660839	0.00698827	0.00100582	0.00571998	22.1516
140	0.000117137	0.000393881	0.000326998	0.654381	0.006934	0.000998325	0.00566433	22.04
141	0.000102731	0.000335679	0.000273837	0.647963	0.00687826	0.000990572	0.00560898	21.9278
142	9.02685e-05	0.00028678	0.000229877	0.641588	0.00682131	0.000982609	0.00555397	21.8152
143	7.94665e-05	0.0002456	0.000193445	0.635261	0.0067634	0.000974473	0.00549933	21.7024
144	7.00872e-05	0.000210837	0.000163185	0.628983	0.00670471	0.000966199	0.00544509	21.5893
145	6.19287e-05	0.000181424	0.000137993	0.622756	0.00664544	0.000957816	0.00539128	21.4761
146	5.48196e-05	0.000156479	0.000116973	0.616581	0.00658574	0.000949349	0.00533791	21.363
147	4.8614e-05	0.000135274	9.93936e-05	0.61046	0.00652575	0.000940821	0.00528498	21.2498
148	4.31878e-05	0.000117209	8.46569e-05	0.604394	0.00646559	0.000932251	0.00523252	21.1368
149	3.8435e-05	0.000101783	7.2275e-05	0.598383	0.00640535	0.000923656	0.00518052	21.0239
150	3.4265e-05	8.85825e-05	6.18476e-05	0.592427	0.00634514	0.000915051	0.00512899	20.9112
151	3.06002e-05	7.72612e-05	5.30462e-05	0.586526	0.00628501	0.000906448	0.00507794	20.7987
152	2.7374e-05	6.75308e-05	4.56004e-05	0.580681	0.00622505	0.000897859	0.00502737	20.6865
153	2.45293e-05	5.91499e-05	3.92873e-05	0.574892	0.0061653	0.000889292	0.00497727	20.5746
154	2.20169e-05	5.19165e-05	3.39226e-05	0.569158	0.00610582	0.000880757	0.00492765	20.463
155	1.97945e-05	4.56604e-05	2.9354e-05	0.56348	0.00604664	0.00087226	0.0048785	20.3517
156	1.78253e-05	4.02387e-05	2.54548e-05	0.557856	0.00598781	0.000863806	0.00482983	20.2408
157	1.60779e-05	3.55307e-05	2.21199e-05	0.552287	0.00592934	0.000855401	0.00478162	20.1303
158	1.45249e-05	3.14345e-05	1.92616e-05	0.546773	0.00587127	0.000847049	0.00473389	20.0202
159	1.31424e-05	2.78635e-05	1.68067e-05	0.541313	0.00581363	0.000838754	0.00468663	19.9105
160	1.19099e-05	2.47446e-05	1.4694e-05	0.535906	0.00575641	0.000830518	0.00463982	19.8013
161	1.08095e-05	2.20154e-05	1.28721e-05	0.530553	0.00569965	0.000822345	0.00459348	19.6925
162	9.82553e-06	1.96228e-05	1.12979e-05	0.525252	0.00564334	0.000814235	0.00454759	19.5842
163	8.94442e-06	1.75214e-05	9.93498e-06	0.520004	0.00558751	0.000806192	0.00450216	19.4763
164	8.15427e-06	1.56726e-05	8.75281e-06	0.514808	0.00553216	0.000798216	0.00445718	19.3689
165	7.44466e-06	1.40431e-05	7.72547e-06	0.509663	0.00547729	0.000790308	0.00441264	19.2621
166	6.8065e-06	1.26044e-05	6.831e-06	0.504569	0.00542291	0.00078247	0.00436854	19.1557
167	6.23179e-06	1.1332e-05	6.05081e-06	0.499526	0.00536902	0.000774701	0.00432488	19.0498
168	5.71351e-06	1.02048e-05	5.36907e-06	0.494533	0.00531563	0.000767003	0.00428165	18.9445
169	5.24549e-06	9.20452e-06	4.7723e-06	0.48959	0.00526273	0.000759375	0.00423886	18.8397
170	4.82229e-06	8.31552e-06	4.249e-06	0.484696	0.00521032	0.000751818	0.00419649	18.7354
171	4.43911e-06	7.52412e-06	3.78935e-06	0.479851	0.00515841	0.000744332	0.00415454	18.6317
172	4.09171e-06	6.81851e-06	3.38491e-06	0.475054	0.005107	0.000736916	0.00411301	18.5285
173	3.77636e-06	6.18841e-06	3.02848e-06	0.470304	0.00505608	0.000729571	0.00407189	18.4259
174	3.48973e-06	5.62488e-06	2.71384e-06	0.465602	0.00500564	0.000722297	0.00403118	18.3239
175	3.22888e-06	5.12014e-06	2.43564e-06	0.460947	0.0049557	0.000715092	0.00399088	18.2224
176	2.9912e-06	4.66739e-06	2.18928e-06	0.456339	0.00490624	0.000707957	0.00395098	18.1215
177	2.77438e-06	4.26069e-06	1.97077e-06	0.451776	0.00485726	0.000700891	0.00391148	18.0211
178	2.57634e-06	3.89483e-06	1.77668e-06	0.447259	0.00480876	0.000693894	0.00387237	17.9214
179	2.39525e-06	3.56526e-06	1.60401e-06	0.442787	0.00476074	0.000686966	0.00383365	17.8222
180	2.22946e-06	3.26795e-06	1.45017e-06	0.43836	0.00471318	0.000680105	0.00379532	17.7236
181	2.07751e-06	2.9994e-06	1.31292e-06	0.433977	0.0046661	0.000673312	0.00375737	17.6256
182	1.93809e-06	2.75649e-06	1.19028e-06	0.429638	0.00461948	0.000666586	0.0037198	17.5282
183	1.81002e-06	2.53649e-06	1.08055e-06	0.425342	0.00457332	0.000659926	0.00368261	17.4314
184	1.69224e-06	2.33699e-06	9.82234e-07	0.421089	0.00452762	0.000653332	0.00364579	17.3352
185	1.58383e-06	2.15583e-06	8.94025e-07	0.416878	0.00448238	0.000646803	0.00360933	17.2396
186	1.48391e-06	1.99114e-06	8.14777e-07	0.41271	0.00443758	0.000640339	0.00357324	17.1445
187	1.39174e-06	1.84122e-06	7.43487e-07	0.408583	0.00439322	0.00063394	0.00353751	17.0501
